Our prayers are with the people of France following last night’s attack in Paris. The U.S. stands with our ally aga… https://t.co/TsbNzvo5fR,http://web.archive.org/*/https://twitter.com/SecPompeo/status/995680612861337600,
"Thanks, @FoxNewsSunday Chris Wallace, for a productive conversation about #DPRK and the path to denuclearizing the… https://t.co/yqyf9UNeLf",http://web.archive.org/*/http://twitter.com/SecPompeo/status/995684692119744512,
"Thanks, @FoxNewsSunday Chris Wallace, for a productive conversation about #DPRK and the path to denuclearizing the… https://t.co/yqyf9UNeLf",http://web.archive.org/*/https://twitter.com/SecPompeo/status/995684692119744512,
"Enjoyed my discussion with @margbrennan on @FaceTheNation. In days and weeks ahead, we’ll work with E3 to construct… https://t.co/wAppeiwPGK",http://web.archive.org/*/http://twitter.com/SecPompeo/status/995690297022656512,
"Enjoyed my discussion with @margbrennan on @FaceTheNation. In days and weeks ahead, we’ll work with E3 to construct… https://t.co/wAppeiwPGK",http://web.archive.org/*/https://twitter.com/SecPompeo/status/995690297022656512,
"On Sunday shows I discussed withdrawal from JCPOA: To suggest that’s driving Iranian conduct in Yemen, the rise of… https://t.co/UdlBhh5nUI",http://web.archive.org/*/http://twitter.com/SecPompeo/status/995852372806131713,
"On Sunday shows I discussed withdrawal from JCPOA: To suggest that’s driving Iranian conduct in Yemen, the rise of… https://t.co/UdlBhh5nUI",http://web.archive.org/*/https://twitter.com/SecPompeo/status/995852372806131713,
"Last December, @POTUS acknowledged Israel’s capital is Jerusalem. He directed @StateDept to move our embassy to Jer… https://t.co/sWEPBeCEcq",http://web.archive.org/*/http://twitter.com/SecPompeo/status/996095822608719872,
"Last December, @POTUS acknowledged Israel’s capital is Jerusalem. He directed @StateDept to move our embassy to Jer… https://t.co/sWEPBeCEcq",http://web.archive.org/*/https://twitter.com/SecPompeo/status/996095822608719872,
I’m pleased to announce that I’m lifting @StateDept hiring freeze on Foreign Service and Civil Service employees. W… https://t.co/5VZOs9LNJR,http://web.archive.org/*/http://twitter.com/SecPompeo/status/996516659727810560,
I’m pleased to announce that I’m lifting @StateDept hiring freeze on Foreign Service and Civil Service employees. W… https://t.co/5VZOs9LNJR,http://web.archive.org/*/https://twitter.com/SecPompeo/status/996516659727810560,
"It’s a great honor to lead the world’s finest diplomatic corps. Today, I spoke with many of the patriots at the… https://t.co/kSg2stolTQ",http://web.archive.org/*/http://twitter.com/SecPompeo/status/996876381983268866,
"It’s a great honor to lead the world’s finest diplomatic corps. Today, I spoke with many of the patriots at the… https://t.co/kSg2stolTQ",http://web.archive.org/*/https://twitter.com/SecPompeo/status/996876381983268866,
"Congratulations on your confirmation! Way to win, Gina.  #GinaHaspel",http://web.archive.org/*/http://twitter.com/SecPompeo/status/997239236200992768,
"Congratulations on your confirmation! Way to win, Gina.  #GinaHaspel",http://web.archive.org/*/https://twitter.com/SecPompeo/status/997239236200992768,
We support the #Iranian people who are demonstrating against an oppressive government.  3 deaths &amp; internet interru… https://t.co/0vM1HzgljM,http://web.archive.org/*/http://twitter.com/SecPompeo/status/997509492492423168,
We support the #Iranian people who are demonstrating against an oppressive government.  3 deaths &amp; internet interru… https://t.co/0vM1HzgljM,http://web.archive.org/*/https://twitter.com/SecPompeo/status/997509492492423168,
"Looking forward to speaking @Heritage on Monday, May 21, about the road ahead on #Iran.",http://web.archive.org/*/http://twitter.com/SecPompeo/status/997851031655583744,
"Looking forward to speaking @Heritage on Monday, May 21, about the road ahead on #Iran.",http://web.archive.org/*/https://twitter.com/SecPompeo/status/997851031655583744,
Watching #Venezuela today.  Sham elections change nothing.  We need Venezuelan people running this country...a nati… https://t.co/UATVpjfq32,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998254964408545283,
Watching #Venezuela today.  Sham elections change nothing.  We need Venezuelan people running this country...a nati… https://t.co/UATVpjfq32,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998254964408545283,
Bernard Lewis was a true scholar &amp; great man. I owe a great deal of my understanding of the Middle East to his work… https://t.co/mYHBuVj86B,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998307108859899905,
Bernard Lewis was a true scholar &amp; great man. I owe a great deal of my understanding of the Middle East to his work… https://t.co/mYHBuVj86B,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998307108859899905,
.@POTUS withdrew from #JCPOA for a simple reason: it failed to guarantee the safety of the American people from the… https://t.co/Ea4eU1Hp3f,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998548520960450561,
.@POTUS withdrew from #JCPOA for a simple reason: it failed to guarantee the safety of the American people from the… https://t.co/Ea4eU1Hp3f,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998548520960450561,
"We ask the Iranian people: do you want your country to be known as a co-conspirator with #Hizballah, #Hamas,… https://t.co/GMGkgkqGso",http://web.archive.org/*/http://twitter.com/SecPompeo/status/998550106843631617,
"We ask the Iranian people: do you want your country to be known as a co-conspirator with #Hizballah, #Hamas,… https://t.co/GMGkgkqGso",http://web.archive.org/*/https://twitter.com/SecPompeo/status/998550106843631617,
#Iran could have used the money from #JCPOA to boost the economic fortunes of a struggling people. Instead the regi… https://t.co/Svq2Aln5lY,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998554734641537031,
#Iran could have used the money from #JCPOA to boost the economic fortunes of a struggling people. Instead the regi… https://t.co/Svq2Aln5lY,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998554734641537031,
As I said at @Heritage: #Iran must be denied a nuclear weapon &amp; ballistic missiles. Its aggression must be stopped.… https://t.co/iPWNTT0nud,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998560436147707904,
As I said at @Heritage: #Iran must be denied a nuclear weapon &amp; ballistic missiles. Its aggression must be stopped.… https://t.co/iPWNTT0nud,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998560436147707904,
